Date,Jar,Individual ID,Species,Week,Whole Organism Weight,Shell Weight,Tissue Weight,Respiration,Feeding/calcification,Comments2,Unable to confirm ID
8/22/2019,19,2Wh,Pacific,4,,NA,NA,,,dead,
8/22/2019,19,3Bl,Pacific,4,,0.357,0.057,X,,,
8/22/2019,19,3Gr,Pacific,4,,0.299,0.073,,,,
8/22/2019,19,3Pk,Pacific,4,,0.295,0.068,X,,,
8/22/2019,19,3Pu,Pacific,4,,0.211,0.052,,,,
8/8/2019,20,1Bk,Olympia,2,,0.2862,0.0565,,,,
8/8/2019,20,1Bl,Olympia,2,,0.3119,0.0478,,,,
8/8/2019,20,1Gr,Olympia,2,,0.239,0.036,,,,
8/8/2019,20,1Or,Olympia,2,,0.364,0.069,,,,
8/8/2019,20,1Pk,Olympia,2,,0.201,0.04,,,,
8/8/2019,20,1Pu,Olympia,2,,NA,NA,,,dead,
8/8/2019,20,1Rd,Olympia,2,,0.211,0.031,,,,
8/8/2019,20,1Wh,Olympia,2,,0.219,0.029,,,,
8/8/2019,20,2Bk,Olympia,2,,0.429,0.063,,,,
8/8/2019,20,2Bl,Olympia,2,,0.2855,0.0358,,,,
8/8/2019,20,2Gr,Olympia,2,,0.389,0.079,,,,
8/8/2019,20,2Pk,Olympia,2,,0.368,0.069,,,,
8/8/2019,20,2Or,Olympia,2,,0.375,0.056,X,,labeled as 2Pink on lab data sheet,
8/8/2019,20,2Pu,Olympia,2,,0.383,0.063,,,,
8/8/2019,20,2Rd,Olympia,2,,0.251,0.042,,,,
8/8/2019,20,2Wh,Olympia,2,,0.3249,0.0394,,,,
8/8/2019,20,3Bl,Olympia,2,,0.346,0.046,X,,,
8/8/2019,20,3Gr,Olympia,2,,0.557,0.112,,,,
8/8/2019,20,3Pk,Olympia,2,,0.5389,0.0764,,,,
8/8/2019,20,3Pu,Olympia,2,,0.74,0.182,,,,
8/8/2019,20,1Bk,Pacific,2,,0.079,0.016,,,,
8/8/2019,20,1Bl,Pacific,2,,0.088,0.025,,,,
8/8/2019,20,1Gr,Pacific,2,,0.07,0.017,,,,
8/8/2019,20,1Or,Pacific,2,,0.116,0.029,,,,
8/8/2019,20,1Pk,Pacific,2,,0.083,0.024,,,,
8/8/2019,20,1Pu,Pacific,2,,0.065,0.013,,,,
8/8/2019,20,1Rd,Pacific,2,,NA,NA,,,dead,
8/8/2019,20,1Wh,Pacific,2,,NA,NA,,,dead,
8/8/2019,20,2Bk,Pacific,2,,0.1666,0.0486,,,,
8/8/2019,20,2Bl,Pacific,2,,0.145,0.037,X,,"labeled as ""unknown"" during respiration",
8/8/2019,20,2Gr,Pacific,2,,0.144,0.043,,,,
8/8/2019,20,2Or,Pacific,2,,0.265,0.089,,,,
8/8/2019,20,2Pk,Pacific,2,,0.1604,0.0456,,,,
8/8/2019,20,2Pu,Pacific,2,,0.122,0.015,X,,,
8/8/2019,20,2Rd,Pacific,2,,0.14,0.06,,,,
8/8/2019,20,2Wh,Pacific,2,,0.177,0.055,,,,
8/8/2019,20,3Bl,Pacific,2,,0.26,0.066,,,,
8/8/2019,20,3Gr,Pacific,2,,0.461,0.155,,,,
8/8/2019,20,3Pk,Pacific,2,,0.3235,0.0948,,,,
8/8/2019,20,3Pu,Pacific,2,,0.3147,0.0703,,,,
8/22/2019,21,1Bk,Olympia,4,0.3441,,,,X,,
8/22/2019,21,1Bl,Olympia,4,0.2616,,,,X,,
8/22/2019,21,1Gr,Olympia,4,0.3452,,,,X,1Gr data also in week 6 but this better corresponds with initial data,
8/22/2019,21,1Or,Olympia,4,0.4548,,,,X,,
8/22/2019,21,1Pk,Olympia,4,0.2346,,,,X,,
8/22/2019,21,1Pu,Olympia,4,0.1512,,,,X,,
8/22/2019,21,1Rd,Olympia,4,0.5089,,,,X,,
8/22/2019,21,1Wh,Olympia,4,0.862,,,,X,,
8/22/2019,21,2Bk,Olympia,4,0.4213,,,,X,,
8/22/2019,21,2Bl,Olympia,4,0.2528,,,,X,,
8/22/2019,21,2Gr,Olympia,4,0.3223,,,,X,,
8/22/2019,21,2Or,Olympia,4,0.764,,,,X,,
8/22/2019,21,2Pk,Olympia,4,0.51,,,,X,,
8/22/2019,21,2Pu,Olympia,4,0.3033,,,,X,,
8/22/2019,21,2Rd,Olympia,4,0.6218,,,,X,,
8/22/2019,21,2Wh,Olympia,4,0.4665,,,,X,,
8/22/2019,21,3Bl,Olympia,4,0.7804,,,,X,,
8/22/2019,21,3Gr,Olympia,4,0.5337,,,,X,,
8/22/2019,21,3Pk,Olympia,4,0.2356,,,,X,,
8/22/2019,21,3Pu,Olympia,4,0.3415,,,,X,,
8/22/2019,21,1Bk,Pacific,4,0.221,,,,X,,
8/22/2019,21,1Bl,Pacific,4,0.2,,,,X,,
8/22/2019,21,1Or,Pacific,4,0.098,,,,X,,
8/22/2019,21,1Pk,Pacific,4,0.111,,,,X,1Pk data also in week 6 but this corresponds with initial data,X
8/22/2019,21,1Rd,Pacific,4,0.196,,,,X,,
8/22/2019,21,2Bk,Pacific,4,0.345,,,,X,,
8/22/2019,21,2Gr,Pacific,4,0.211,,,,X,,
8/22/2019,21,2Or,Pacific,4,0.534,,,,X,1 dot; 2Or data also in week 6 but this corresponds with initial data,
8/22/2019,21,2Pk,Pacific,4,0.177,,,,X,1 dot,X
8/22/2019,21,2Rd,Pacific,4,0.278,,,,X,,
8/22/2019,21,3Bl,Pacific,4,0.157,,,,X,,
8/22/2019,21,3Gr,Pacific,4,0.277,,,,X,,
8/22/2019,21,3Pk,Pacific,4,0.321,,,,X,1 dot,
8/22/2019,21,3Pu,Pacific,4,0.139,,,,X,,
8/22/2019,21,NA,Pacific,4,0.193,,,,X,,X
8/22/2019,21,NA,Pacific,4,0.204,,,,X,,X
8/22/2019,21,NA,Pacific,4,0.149,,,,X,,X
8/22/2019,21,NA,Pacific,4,0.246,,,,X,,X
8/22/2019,21,NA,Pacific,4,0.136,,,,X,,X
8/22/2019,21,NA,Pacific,4,0.156,,,,X,,X
9/6/2019,21,2Wh,Olympia,6,,0.275,0.047,,,leftover animals taken from replicate containers; tissue tube is probably mislabled,
9/6/2019,21,1Gr,Olympia,6,,NA,NA,,,dead; 1 Gr O dissected in Week 4,X
9/6/2019,21,2Wh,Pacific,6,,0.117,0.025,,,leftover animals taken from replicate containers; tissue tube is probably mislabled; Pacifics have no color,
9/6/2019,21,1Wh,Pacific,6,,0.108,0.021,,,leftover animals taken from replicate containers; tissue tube is probably mislabled; Pacifics have no color,
9/6/2019,21,1Pk,Pacific,6,,0.061,0.005,,,"1Pk P dissected in Week 4, leftover animals taken from replicate containers; tissue tube is probably mislabled; Pacifics have no color",X
9/6/2019,21,2Or,Pacific,6,,0.064,0.015,,,2Or P dissected in Week 4; leftover animals taken from replicate containers; tissue tube is probably mislabled; Pacifics have no color,X
8/8/2019,22,1Bk,Olympia,2,,0.244,0.028,,,,
8/8/2019,22,1Bl,Olympia,2,,0.168,0.028,,,,
8/8/2019,22,1Gr,Olympia,2,,0.167,0.037,,,,
8/8/2019,22,1Or,Olympia,2,,0.175,0.014,,,,
8/8/2019,22,1Pk,Olympia,2,,0.341,0.044,,,,
8/8/2019,22,1Pu,Olympia,2,,0.17,0.0242,,,,
8/8/2019,22,1Rd,Olympia,2,,NA,NA,,,dead,
8/8/2019,22,1Wh,Olympia,2,,0.3463,0.0437,,,,
8/8/2019,22,2Bk,Olympia,2,,0.303,0.053,,,,
8/8/2019,22,2Bl,Olympia,2,,0.234,0.037,,,,
8/8/2019,22,2Gr,Olympia,2,,0.597,0.114,,,,
8/8/2019,22,2Or,Olympia,2,,1.197,0.174,X,,,
8/8/2019,22,2Pk,Olympia,2,,0.325,0.059,,,,
8/8/2019,22,2Pu,Olympia,2,,0.2329,0.0377,,,,
8/8/2019,22,2Rd,Olympia,2,,0.4984,0.1012,,,,
8/8/2019,22,2Wh,Olympia,2,,1.0376,0.1424,,,,
8/8/2019,22,3Bl,Olympia,2,,0.3882,0.0548,,,,
8/8/2019,22,3Gr,Olympia,2,,0.645,0.141,,,,
8/8/2019,22,3Pk,Olympia,2,,0.394,0.072,X,,,
8/8/2019,22,3Pu,Olympia,2,,0.456,0.07,,,,
8/8/2019,22,1Bk,Pacific,2,,0.0698,0.0208,,,olympia bags relabeled pacific,
8/8/2019,22,1Bl,Pacific,2,,0.055,NA,,,dead,
8/8/2019,22,1Gr,Pacific,2,,0.097,0.019,,,,
8/8/2019,22,1Or,Pacific,2,,0.0985,0.0226,,,olympia bags relabeled pacific,
8/8/2019,22,1Pk,Pacific,2,,0.089,0.017,,,,
8/8/2019,22,1Pu,Pacific,2,,0.047,0.009,,,,
8/8/2019,22,1Rd,Pacific,2,,0.111,0.025,,,,
8/8/2019,22,1Wh,Pacific,2,,0.076,0.019,,,,
8/8/2019,22,2Bk,Pacific,2,,0.2459,0.0502,,,olympia bags relabeled pacific,
8/8/2019,22,2Bl,Pacific,2,,0.2109,0.0584,,,olympia bags relabeled pacific,
8/8/2019,22,2Gr,Pacific,2,,0.1802,0.0387,X,,,
8/8/2019,22,2Or,Pacific,2,,0.2869,NA,,,dead / olympia bags relabeled pacific,
8/8/2019,22,2Pk,Pacific,2,,0.286,0.057,,,,
8/8/2019,22,2Pu,Pacific,2,,0.1999,0.0501,,,olympia bags relabeled pacific,
8/8/2019,22,2Rd,Pacific,2,,0.407,0.073,,,,
8/8/2019,22,2Wh,Pacific,2,,0.2904,0.0983,X,,,
8/8/2019,22,3Bl,Pacific,2,,NA,NA,,,dead / olympia bags relabeled pacific,
8/8/2019,22,3Gr,Pacific,2,,0.1385,NA,,,dead / olympia bags relabeled pacific,
8/8/2019,22,3Pk,Pacific,2,,0.26,0.072,,,,
8/8/2019,22,3Pu,Pacific,2,,0.284,0.066,,,,
8/23/2019,23,1Bk,Olympia,4,,0.262,0.042,,,,
8/23/2019,23,1Bl,Olympia,4,,0.25,0.035,,,,
8/23/2019,23,1Gr,Olympia,4,,0.2712,0.0431,,,,
8/23/2019,23,1Or,Olympia,4,,0.217,0.03,,,,
8/23/2019,23,1Pk,Olympia,4,,0.176,0.021,,,,
8/23/2019,23,1Rd,Olympia,4,,0.4046,0.064,,,,
8/23/2019,23,1Wh,Olympia,4,,0.2,0.036,,,,
8/23/2019,23,2Bk,Olympia,4,,0.249,0.044,,,,
8/23/2019,23,2Bl,Olympia,4,,0.34,0.054,,,,
8/23/2019,23,2Gr,Olympia,4,,0.27,0.054,,,,
8/23/2019,23,2Or,Olympia,4,,0.3491,0.0529,,,,
8/23/2019,23,2Pk,Olympia,4,,0.411,0.0667,,,,
8/23/2019,23,2Pu,Olympia,4,,0.342,0.061,,,,
8/23/2019,23,2Rd,Olympia,4,,0.802,0.166,X,,,
8/23/2019,23,2Wh,Olympia,4,,0.5307,0.0869,,,,
8/23/2019,23,3Bl,Olympia,4,,0.55,0.086,X,,,
8/23/2019,23,3Gr,Olympia,4,,1.041,0.168,,,,
8/23/2019,23,3PK,Olympia,4,,0.411,0.082,,,,
8/23/2019,23,3Pu,Olympia,4,,0.504,0.112,,,,
8/23/2019,23,1Bk,Pacific,4,,NA,NA,,,dead,
8/23/2019,23,1Bl,Pacific,4,,NA,NA,,,dead,
8/23/2019,23,1Gr,Pacific,4,,NA,NA,,,dead,
8/23/2019,23,1Or,Pacific,4,,0.101,0.0181,,,,
8/23/2019,23,1Pk,Pacific,4,,0.074,0.015,,,,
8/23/2019,23,1Pu,Pacific,4,,NA,NA,,,dead,
8/23/2019,23,1Rd,Pacific,4,,0.04,0.009,,,,
8/23/2019,23,1Wh,Pacific,4,,0.054,0.008,,,,
8/23/2019,23,2Bk,Pacific,4,,NA,NA,,,dead; no dots,X
8/23/2019,23,2Bl,Pacific,4,,0.1523,0.0281,,,,
8/23/2019,23,2Gr,Pacific,4,,0.12,0.04,,,,
8/23/2019,23,2Or,Pacific,4,,0.4254,0.1035,,,,
8/23/2019,23,2Pk,Pacific,4,,0.115,0.025,,,,
8/23/2019,23,2Pu,Pacific,4,,NA,NA,,,dead,
8/23/2019,23,2Rd,Pacific,4,,0.1431,0.0291,,,,
8/23/2019,23,2Wh,Pacific,4,,0.215,0.038,,,,
8/23/2019,23,3Bl,Pacific,4,,0.34,0.08,,,,
8/23/2019,23,3Gr,Pacific,4,,0.254,0.056,,,,
8/23/2019,23,3Pk,Pacific,4,,NA,NA,X,,dead,
8/23/2019,23,3Pu,Pacific,4,,0.365,0.075,X,,,
8/23/2019,23,1Pu,,4,,0.306,0.049,,,,
8/8/2019,24,1Bk,Olympia,2,,0.104,0.02,,,,
8/8/2019,24,1Bl,Olympia,2,,0.165,0.02,,,,
8/8/2019,24,1Gr,Olympia,2,,NA,NA,,,dead,
8/8/2019,24,1Or,Olympia,2,,0.163,0.018,,,,
8/8/2019,24,1Pk,Olympia,2,,0.2154,0.0302,,,,
8/8/2019,24,1Rd,Olympia,2,,0.137,0.019,,,,
8/8/2019,24,1Wh,Olympia,2,,0.167,0.0193,,,,
8/8/2019,24,2Bk,Olympia,2,,NA,NA,,,dead,
8/9/2019,24,2Bl,Olympia,2,,0.282,0.044,X,,"""End point - Respiration"" not marked on data sheet; assumed to be respiration animals during QAQC",
8/8/2019,24,2Gr,Olympia,2,,0.358,0.042,,,,
8/8/2019,24,2Or,Olympia,2,,0.3241,0.0524,,,,
8/8/2019,24,2Pk,Olympia,2,,NA,NA,,,dead,X
8/8/2019,24,2Pu,Olympia,2,,NA,NA,,,dead,
8/8/2019,24,2Rd,Olympia,2,,0.247,0.032,,,,
8/8/2019,24,2Wh,Olympia,2,,0.1721,0.0262,,,,
8/9/2019,24,3Bl,Olympia,2,,0.355,0.0711,X,,"""End point - Respiration"" not marked on data sheet; assumed to be respiration animals during QAQC",
8/8/2019,24,3Gr,Olympia,2,,0.551,0.109,,,,
8/8/2019,24,3Pk,Olympia,2,,0.59,0.091,,,2 dots only,X 
8/8/2019,24,3Pu,Olympia,2,,0.6158,0.082,,,,
8/8/2019,24,1Bk,Pacific,2,,0.093,0.016,,,,
8/8/2019,24,1Bl,Pacific,2,,0.154,0.044,,,,X (there are two 1Bl Pacifics; could be the missing 3Bl P)
8/8/2019,24,1Bl,Pacific,2,,0.07,0.019,,,in 3Bl,X (there are two 1Bl Pacifics; could be the missing 3Bl P)
8/8/2019,24,1Or,Pacific,2,,0.136,0.028,,,,
8/8/2019,24,1Pk,Pacific,2,,0.031,0.005,,,,
8/8/2019,24,1Pu,Pacific,2,,0.087,0.015,,,,
8/8/2019,24,1Rd,Pacific,2,,0.095,0.025,,,,
8/8/2019,24,1Wh,Pacific,2,,0.0351,0.007,,,,
8/8/2019,24,2Bk,Pacific,2,,0.2731,0.0748,X,,"""End point - Respiration"" not marked on data sheet; assumed to be respiration animals during QAQC",
8/8/2019,24,2Bl,Pacific,2,,0.2922,0.0653,,,,
8/8/2019,24,2Gr,Pacific,2,,0.089,0.015,,,,
8/8/2019,24,2Or,Pacific,2,,0.152,0.05,,,,
8/8/2019,24,2Pk,Pacific,2,,0.1377,0.0388,,,,
8/8/2019,24,2Pu,Pacific,2,,0.1542,0.0351,,,,
8/8/2019,24,2Rd,Pacific,2,,0.31,0.076,,,,
8/8/2019,24,2Wh,Pacific,2,,0.1771,0.0646,,,,
8/8/2019,24,3Gr,Pacific,2,,NA,NA,,,dead,
8/8/2019,24,3Pk,Pacific,2,,0.268,0.09,,,,
8/8/2019,24,3Pu,Pacific,2,,0.299,0.0673,X,,"""End point - Respiration"" not marked on data sheet; assumed to be respiration animals during QAQC",
8/8/2019,25,1Bk,Olympia,2,0.596,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,1Bl,Olympia,2,0.5889,,,,,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,1Gr,Olympia,2,0.2753,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,1Or,Olympia,2,0.3912,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,1Pk,Olympia,2,0.2952,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,1Pu,Olympia,2,0.4709,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,1Rd,Olympia,2,0.3047,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,1Wh,Olympia,2,0.5604,,,,X,,
8/8/2019,25,2Bk,Olympia,2,0.6633,,,,X,ID changed from 3Bk to 2Bk during QA/QC; could be in 3Bk bag and vial,
8/8/2019,25,2Bl,Olympia,2,0.5614,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,2Gr,Olympia,2,0.6528,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,2Or,Olympia,2,0.7615,,,,X,,
8/8/2019,25,2Pk,Olympia,2,0.7569,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,2Pu,Olympia,2,0.4545,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,2Rd,Olympia,2,0.7932,,,,X,,
8/8/2019,25,2Wh,Olympia,2,1.0013,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,3Bl,Olympia,2,1.3586,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,3Gr,Olympia,2,0.7363,,,,X,,
8/8/2019,25,3Pk,Olympia,2,0.9154,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,3Pu,Olympia,2,0.9894,,,,X,,
8/8/2019,25,1Bk,Pacific,2,0.264,,,,X,,
8/8/2019,25,1Bl,Pacific,2,0.117,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,1Gr,Pacific,2,0.068,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,1Or,Pacific,2,0.275,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,1Pk,Pacific,2,0.052,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,1Pu,Pacific,2,0.144,,,,X,possibly purple; tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,1Rd,Pacific,2,0.179,,,,X,,
8/8/2019,25,1Wh,Pacific,2,0.054,,,,X,,
8/8/2019,25,2Bk,Pacific,2,0.384,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,2Bl,Pacific,2,0.187,,,,X,possibly white / no color?; identified as 2Bl during QA/QC (could be in 3Wh vial and bag),
8/8/2019,25,2Gr,Pacific,2,0.171,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,2Or,Pacific,2,0.259,,,,X,ID changed from 3Or to 2Or during QA/QC; could be in 3Or bag and vial,
8/8/2019,25,2Pk,Pacific,2,0.232,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,2Pu,Pacific,2,0.29,,,,X,,
8/8/2019,25,2Rd,Pacific,2,0.29,,,,X,,
8/8/2019,25,2Wh,Pacific,2,0.215,,,,X,,
8/8/2019,25,3Bl,Pacific,2,0.287,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,3Gr,Pacific,2,0.631,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
8/8/2019,25,3Pk,Pacific,2,0.246,,,,X,,
8/8/2019,25,3Pu,Pacific,2,0.573,,,,X,tissue and shell weight in Week 6; not used for feeding/calc?,
9/6/2019,25,1Bk,Olympia,6,,0.499,0.084,,,whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,1Bl,Olympia,6,,0.456,0.048,,,whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,1Gr,Olympia,6,,NA,NA,,,dead; whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,1Or,Olympia,6,,0.322,0.043,,,whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,1Pk,Olympia,6,,0.232,0.053,,,whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,1Pu,Olympia,6,,0.36,0.061,,,whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,1Rd,Olympia,6,,0.23,0.045,,,whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,1Wh,Olympia,6,,0.442,0.071,,,whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,2Bl,Olympia,6,,0.462,0.094,,,whole organism weight in week 2; originally reserved for feeding/calc,X
9/6/2019,25,2Gr,Olympia,6,,0.512,0.111,,,whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,2Pk,Olympia,6,,0.462,0.128,,,whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,2Pu,Olympia,6,,0.338,0.065,,,whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,2Wh,Olympia,6,,0.77,0.144,,,whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,3Bl,Olympia,6,,1.129,0.176,,,whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,3Pk,Olympia,6,,0.752,0.143,,,whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,1Bl,Pacific,6,,NA,NA,,,dead;whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,1Gr,Pacific,6,,NA,NA,,,dead; whole organism weight in week 2; originally reserved for feeding/calc,X
9/6/2019,25,1Or,Pacific,6,,0.199,0.056,,,whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,1Pk,Pacific,6,,NA,NA,,,dead; whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,1Pu,Pacific,6,,0.115,0.029,,,whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,2Bk,Pacific,6,,0.295,0.076,,,whole organism weight in week 2; originally reserved for feeding/calc,X
9/6/2019,25,2Gr,Pacific,6,,0.44,0.096,,,whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,2Or,Pacific,6,,0.169,0.05,,,whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,2Pk,Pacific,6,,NA,NA,,,dead; whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,3Bl,Pacific,6,,NA,NA,,,dead; whole organism weight in week 2; originally reserved for feeding/calc,
9/6/2019,25,3Gr,Pacific,6,,0.202,0.052,,,whole organism weight in week 2; originally reserved for feeding/calc,X
9/6/2019,25,3Pu,Pacific,6,,0.423,0.089,,,whole organism weight in week 2; originally reserved for feeding/calc,
7/25/2019,26,1Bk,Olympia,0,,0.303,0.046,,,1Bk shell and tissue data also in Week 6; this corresponds better to initial weights,
7/25/2019,26,1Bl,Olympia,0,,0.156,0.026,,,,
7/25/2019,26,2Bk,Olympia,0,,0.378,NA,,,Dead,
7/25/2019,26,2Gr,Olympia,0,,0.517,0.115,,,Vial P,
7/25/2019,26,2Or,Olympia,0,,0.252,0.04,,,,
7/25/2019,26,2Pu,Olympia,0,,0.356,0.053,,,,
7/25/2019,26,2Wh,Olympia,0,,0.383,0.064,,,,
7/25/2019,26,3Bl,Olympia,0,,0.483,0.083,,,,
7/25/2019,26,3Gr,Olympia,0,,0.834,0.173,,,,
7/25/2019,26,3Pk,Olympia,0,,0.736,0.156,,,,
7/25/2019,26,3Pu,Olympia,0,,0.434,0.098,,,,
7/25/2019,26,1Gr,Pacific,0,,0.037,0.014,,,1Gr shell and tissue data also in Week 6; this corresponds better to initial weights,
7/25/2019,26,1Pk,Pacific,0,,0.062,0.022,,,1Pk shell and tissue data also in Week 6l this corresponds better to initial weights,
7/25/2019,26,1Pu,Pacific,0,,0.097,0.022,,,1Pu shell and tissue data also in Week 6; this corresponds better to initial weights,
7/25/2019,26,2Gr,Pacific,0,,0.189,0.056,,,,
7/25/2019,26,2Or,Pacific,0,,0.161,0.043,,,,
7/25/2019,26,2Pk,Pacific,0,,0.141,0.044,,,2Pk shell and tissue data also in Week 6; this corresponds better to initial weights,
7/25/2019,26,2Pu,Pacific,0,,0.123,0.035,,,,
7/25/2019,26,2Rd,Pacific,0,,0.213,0.062,,,2Pu shell and tissue data also in Week 6; this corresponds better to initial weights,
7/25/2019,26,3Gr,Pacific,0,,0.261,0.079,,,,
7/25/2019,26,3Pk,Pacific,0,,0.353,0.105,,,,
7/25/2019,26,3Pu,Pacific,0,,0.378,0.124,,,,
9/6/2019,26,1Bk,Olympia,6,,NA,NA,,,dead; 1Bk dissected Week 0 and better corresponds with initial weights,X
9/6/2019,26,1Gr,Olympia,6,,NA,NA,,,dead,
9/6/2019,26,1Rd,Olympia,6,,0.268,0.0488,,,jars/bags labeled Pacific,
9/6/2019,26,2Rd,Olympia,6,,0.388,0.0756,,,jars/bags labeled Pacific,
9/6/2019,26,NA,Olympia,6,,NA,NA,,,dead; no dots ,X
9/6/2019,26,1Gr,Pacific,6,,0.2201,0.0514,,,no dots; 1Gr dissected week 0 and better corresponds with initial weights,X
9/6/2019,26,1Or,Pacific,6,,0.273,0.05,,,Pacific in Olympia bag,
9/6/2019,26,1Or,Pacific,6,,0.0632,0.0199,,,,
9/6/2019,26,1Pk,Pacific,6,,0.19,0.053,,,no color; Pacific in Olympia bag,X
9/6/2019,26,1Pu,Pacific,6,,NA,NA,,,dead; 1Pu dissected week 0 and that better corresponds with initial weights,X
9/6/2019,26,1Rd,Pacific,6,,0.084,0.019,,,Pacific in Olympia bag,
9/6/2019,26,1Wh,Pacific,6,,0.156,0.031,,,Pacific in Olympia bag,
9/6/2019,26,2Bk,Pacific,6,,NA,NA,,,dead,
9/6/2019,26,2Bl,Pacific,6,,NA,NA,,,dead,
9/6/2019,26,2Wh,Pacific,6,,0.212,0.039,,,2 White in Olympia bag; changed from 2Pk to 2Wh during QA/QC,
9/6/2019,26,2Pk,Pacific,6,,0.0977,0.0264,,,no dots,X
9/6/2019,26,2Rd,Pacific,6,,0.142,0.03,,,no color; Pacific in Olympia bag,X
9/6/2019,26,3Bl,Pacific,6,,0.234,NA,,,no dots,X
9/5/2019,27,1Bk,Olympia,6,,0.352,0.056,,,,
9/5/2019,27,1Bl,Olympia,6,,0.347,0.058,,,,
9/5/2019,27,1Gr,Olympia,6,,NA,NA,,,dead,
9/5/2019,27,1Or,Olympia,6,,0.467,0.085,,,,
9/5/2019,27,1Pk,Olympia,6,,0.303,0.037,,,looks Pink; 1Rd bag and vial; ID changed during QA/QC,
9/5/2019,27,1Pu,Olympia,6,,0.179,0.045,,,,
9/5/2019,27,1Rd,Olympia,6,,NA,NA,,,dead,
9/5/2019,27,1Wh,Olympia,6,,0.292,0.046,,,,
9/5/2019,27,2Bk,Olympia,6,,0.688,0.115,,,,
9/5/2019,27,2Bl,Olympia,6,,0.565,0.06,,,,
9/5/2019,27,2Gr,Olympia,6,,0.319,0.042,,,,
9/5/2019,27,2Or,Olympia,6,,0.608,0.096,X,,,
9/5/2019,27,2Pk,Olympia,6,,0.429,0.084,,,,
9/5/2019,27,2Pu,Olympia,6,,0.347,0.061,,,,
9/5/2019,27,2Rd,Olympia,6,,0.603,0.085,X,,Recorded as 2Black on respiration data sheet,
9/5/2019,27,2Wh,Olympia,6,,0.431,0.098,,,,
9/5/2019,27,3Bl,Olympia,6,,0.523,0.106,,,,
9/5/2019,27,3Gr,Olympia,6,,0.661,0.112,,,,
9/5/2019,27,3Pk,Olympia,6,,0.428,0.087,,,,
9/5/2019,27,3Pu,Olympia,6,,0.421,0.082,,,,
9/5/2019,27,1Bk,Pacific,6,,0.0479,0.0089,,,,
9/5/2019,27,1Bl,Pacific,6,,NA,NA,,,dead,
9/5/2019,27,1Bl,Pacific,6,,NA,NA,,,dead,
9/5/2019,27,1Gr,Pacific,6,,0.089,0.022,,,,
